trigram,trigram_frequency
خوش ہوں گر,1
خوشا طالعِ شوق,1
عالم تمام حلقہ,1
عالم لوگ کہتے,1
عالم شکار تھا,1
عالم شور محشر,1
عالم شبنمستاں کا,1
عالم سے لب,1
عالم سارا گزرے,1
عالم رنگ و,1
عالم تقریر کا,1
عبادت کرتا ہوں,1
عالم باز ہجومِ,1
عالم آشنا پایا,1
عاقبت سنوار چلے,1
عاشقی صبر طلب,1
عاشقِ بیمار کے,1
عاشقاں دکان آتش,1
عاشقانہ کیا تھے,1
عالم مجھے منظور,1
عالم میری تنہائی,1
عالم چراغاں ہے,1
عالم کہ دیکھا,1
عاملی سے خدا,1
عام ہے یاران,1
عام ہیں کم,1
عام جب ہوئے,1
عالی ہے ہستی,1
عالی گہر کو,1
عالی نسبوں سے,1
عالَمِ تقریر کا,1
عالم ہے وہی,1
عالم ھے اپنی,1
عالم گیر ہے,1
عالم گلستاں ہے,1
عالم گریباں چاکی,1
عالم کے رھبر,1
عالم کے اجزائے,1
عاشق ہوں پہ,1
عاشق ہوئے ہیں,1
عار ہے عالی,1
طوق گردن میں,1
طوفاں کیے ہوئے,1
طوفاں کئے ہوئے,1
طوفاں نکلا کارخانے,1
طوفاں نکلا قطرہٴ,1
طوفاں نکلا دل,1
طوفاں بھی سہا,1
طوفانِ حوادث مکتب,1
طوفان ہم تو,1
طوف کرمک شمع,1
طوطی نہ ہوا,1
طوطئِ آئینۂ زانو,1
طور سے آتی,1
طور تھا درس,1
طوافِ کوۓ ملامت,1
طوافِ کوئے ملامت,1
طوق آ گیا,1
طولانی لطف خلش,1
ظہوریؔ کے مقابل,1
طُرفِ کلہ کو,1
ظہور تھا شاید,1
ظن ہے ساقیِ,1
ظلمت ھے سرِ,1
ظلمت گستری میرے,1
ظلم کر ظلم,1
ظلم اگر لطفِ,1
ظریف نے مجھ,1
ظرفیِ منصور نہیں,1
ظرف تنگنائے غزل,1
ظاہر ہے ناتوانیِ,1
ظاہر ہے تیرا,1
ظاہر ہوا کہ,1
ظاہر کا یہ,1
ظالم تیرے قامت,1
طہٰ سنائیؔ کے,1
عبا کہیں اُس,1
عبادت کچھ تو,1
عشر تگہِ خسرو,1
عرض ذوق قتل,1
عرضِ ہنر میں,1
عرضِ نیازِ عشق,1
عرضِ سر شک,1
عرض کیجے جوہر,1
عرض کیجیے جوہرِ,1
عرض کر اے,1
عرض ظاہر ہے,1
عرض دو عالم,1
عبادت ہی کیوں,1
عرصے میں مرا,1
عرصے بعد آج,1
عرصہ ہوا ہے,1
عرصہ جولاں تھا,1
عرصہ آفاق تنگ,1
عرشیوں کو ذکر,1
عرش سے پیمانے,1
عرفاں میں غلط,1
عرق انفعال ھے,1
عرق دیدہٴ حیراں,1
عرق ناک ہزار,1
عزیزاں خواری کو,1
عزیز کر دے,1
عزیز نہیں جانتے,1
عزیز صرف عبادت,1
عزیز سوائے بادۂ,1
عزیز تھے تو,1
عزیز تر ہے,1
عزم ہے کہ,1
عزلت آبادِ صدف,1
عریاں ہیں ترے,1
عریاں ہو گئیں,1
عریاں نکلا میری,1
عریاں نکلا شوخیٔ,1
عروجِ اضطرابِ دل,1
عروج آدم خاکی,1
عربدہ کی گوں,1
عراق و پارس,1
عذر واماندگی اے,1
عجیب ھے نادان,1
عجیب سوال تھا,1
عجزسے اپنے یہ,1
عجز و قالب,1
عجز مَاو تُو,1
عجب ہے کہ,1
عجب کیا گر,1
عثمانی سے کم,1
عثمانی سنائے کون,1
عتیق مرے لیے,1
عتاب کے ساتھ,1
عتاب ملوک ہے,1
عتاب آئینے پر,1
عبرت ہی کیوں,1
عبرت طلب ہے,1
عبث کہ شبنمِ,1
عجیب مقام شوق,1
عجیب ہے نیکیوں,1
عذر خواہ لب,1
عداوت ہی کیوں,1
عذر تھا گفتنی,1
عذارانِ سر و,1
عذاب آئے بام,1
عدو کے ہو,1
عدو کے سمعِ,1
عدو کیا ہے,1
عدو کریں تر,1
عدو سلوک جس,1
عدم یکھتے ہیں,1
عدم ہے خیر,1
عدم ہے آئینہ,1
عدم میں پھر,1
عدم میرا ہوائے,1
عدم شور تماشا,1
عداوتِ اغیار یک,1
طواف مری نوا,1
طواف خدا کا,1
طواف اولیٰ بہت,1
ضعفِ دماغ سَر,1
طاؤس محوِِِ رقص,1
طاؤس فقط رنگ,1
ضمیر پہ جب,1
ضمیر لالہ مۂ,1
ضمیر حیات ہے,1
ضمیر افشاندہ کوئی,1
ضعیف و غمِ,1
ضعف یقیں ان,1
طناز کیا لو,1
ضعف نے رنگ,1
ضعف نے راحت,1
ضعف سے ہوسِ,1
ضعف جنوں کو,1
ضرورت ہو خدا,1
ضرورت حسن معنی,1
ضرور ہے مُدّت,1
طاؤس و رباب,1
طاؤس کی تقلید,1
طاؤس ہے دام,1
طائر لاہوتی اس,1
طاقتِ فریاد نہیں,1
طاقتِ دیدار بھی,1
طاقتِ خلشِ خار,1
طاقتِ تقریر ہے,1
طاقت گفتار اور,1
طاقت پرواز مری,1
طاقت نہ رہی,1
طاقت بقدرِ لذتِ,1
طاق نسیاں ہو,1
طاق نسیاں کا,1
طاعت میں تا,1
طائرک بہار کر,1
طائرک بلند بام,1
طائرک بلند بال,1
طائر چمن کا,1
ضرور ہے اے,1
ضرور کی قید,1
ضرور تھا اے,1
صوفی میں وہ,1
صورتِ نقشِ قدم,1
صورتِ مہرِ نیمروز,1
صورت مہر نیمروز,1
صورت عالم مجھے,1
صورت شب تنہائی,1
صورت خرابی کی,1
صوت و صدا,1
صنم کدہ ویراں,1
صنم کده ویراں,1
صنم میں وقت,1
صنم دکھلائیں گے,1
صنم آشنا تجھے,1
صنعتِ ایجاد کا,1
صلہ ان کی,1
صلائے عام ہے,1
صورتیں ہوں گی,1
صوفی نے توڑ,1
ضد سے کھینچ,1
صوفی نے کر,1
ضبطِ شوق کر,1
ضبط ہے آئینہ,1
ضبط کا حوصلہ,1
ضبط بہت مشکل,1
ضبط آہ میں,1
صیقل ادراک وہ,1
صید وحشت طاؤس,1
صیاد نہیں نفی,1
صیاد مقام شوق,1
صہبا ہے آبگینہ,1
صہبا نہ ایراں,1
صہبا مرے آگے,1
صِرف بہ ایمائے,1
صُوَر پر وجودِ,1
صوفی کی طریقت,1
طالب یہ بندۂ,1
طالبانِ خدا رہنما,1
طالعِ شوق مژدۂ,1
طلب تو ترے,1
طلب اور تمنا,1
طفلی یاس کو,1
طفلِ خود معاملہ,1
طعنہ کیا کہیں,1
طعنوں سے تو,1
طعمہ ہوں ایک,1
طریقہ شاہبازی کا,1
طریقوں سے کشادہ,1
طریقت میں فقط,1
طریق یا مسلک,1
طریق ہجوم کیوں,1
طرۂ پر پیچ,1
طرفہ دل کشا,1
طرفِ کُلہ کو,1
طرف یاں دل,1
طلب اے ستم,1
طلب قرض دوستاں,1
طرف رہتی ہے,1
طلب وہم سمجھے,1
طلسمِ قفس میں,1
طلسم کہن میں,1
طلسم مجاز آپ,1
طلسم عصا نہ,1
طلسم رنگ و,1
طلسم دہر میں,1
طلبی ہر قدم,1
طلبی کو دعائیں,1
طلب ہے حَلِ,1
طلب ہو تو,1
طلب گرہ میں,1
طلب گار ھے,1
طلب گار مرد,1
طلب کی بُرا,1
طلب پہ عہد,1
طرف وا ہو,1
طرف جلتا ہوں,1
طبعِ آرزو انصاف,1
طرح صحن گلشن,1
طرح دیکھ کے,1
طرح دب جائے,1
طرح جانے کس,1
طرح بے محل,1
طرح باغ تازہ,1
طرح اپنی خامشی,1
طرح آشیاں تک,1
طرب سے جامِ,1
طرب آشنائے خروش,1
طرازیِ دَاماں کئے,1
طبیعت کو سازگار,1
طبیعت ادھر نہیں,1
طبعیت نے زیست,1
طبعیت ادھر نہیں,1
طبعِ آرزو یارب,1
طرح روشن جو,1
طرح غمزدوں کو,1
طرف تھے اشارے,1
طرح غوروفکر سے,1
طرف اڑتے ہوئے,1
طرزِ عروجِ اضطرابِ,1
طرزِ دلبری کیجیے,1
طرزِ تپاکِ اہلِ,1
طرزِ اہلِ فنا,1
طرز ستم کوئی,1
طرز تپاک اہل,1
طرح یہ کس,1
طرح یاد آیا,1
طرح ہر صدا,1
طرح کھا گئی,1
طرح کوئی تیغِ,1
طرح کبریت سے,1
طرح پھر لہو,1
طرح فصل گل,1
عشاق سے جام,1
عشرت پرویز خدا,1
صفِ مژگاں سے,1
غالبؔ خدا کرے,1
غالبؔ وظیفہ خوار,1
غالبؔ ندیمِ دوست,1
غالبؔ ناتوانی سے,1
غالبؔ میرے دعوے,1
غالبؔ مفت ہاتھ,1
غالبؔ فریدون و,1
غالبؔ شہرۂ تیزیِ,1
غالبؔ تیرے بے,1
غربت کدے میں,1
غالبؔ تماشائے اہلِ,1
غالبؔ تم کو,1
غالبؔ تجھے ہم,1
غالبؔ ایک بار,1
غالبؔ اور کہاں,1
غالبؔ اسیری میں,1
غالبؔ آہ جو,1
غالبؔ کو برا,1
غالبؔ کچھ اپنی,1
غالبؔ کہ دل,1
غالبؔ کہ یہ,1
غربت میں اٹھا,1
غربت میں آ,1
غبارِ شیشۂ ساعت,1
غبارِ خاطرِ آزردگاں,1
غبار ہوئے پر,1
غبار قلم اٹھتا,1
غبار رکھتے ہیں,1
غبار راہ کو,1
غبار تھا کس,1
غبار آں سوئے,1
غالبِ دل خستہ,1
غالبؔ یہ علائیؔ,1
غالبؔ ہوا ہے,1
غالبؔ گنبد بے,1
غالبؔ کی آبرو,1
غالب یہ کیا,1
غالب ہمیں نہ,1
غالب ہمیں نا,1
غالب وحشی ہَے,1
غالب میرے کلام,1
غالب میری کاوش,1
غالب مگر دل,1
غالب مقدر کے,1
غالب مرگیا پر,1
غالب مجھے اس,1
غالب عصاۓ خضر,1
غالب ز بس,1
غالب روایات ہے,1
غالب دیمک کی,1
غالب جوابا قدر,1
غالب جنت کا,1
غالب جس کا,1
غالب تیرے نہیں,1
غالب تو پھر,1
غالب نماز بھی,1
غالب ورنہ کوئی,1
غالب ہمیں جتنی,1
غالب ورنہ ہم,1
غالب ہم بیاباں,1
غالب ہم بھی,1
غالب ہاں یہ,1
غالب کیا کیا,1
غالب کی طرح,1
غالب کی زمین,1
غالب کہ میں,1
غالب کہ لگائے,1
غالب کہ دل,1
غالب کہ جس,1
غالب کہ جاگنے,1
غالب کو برا,1
غالب پردہ ہو,1
غالب پر گزری,1
غالب وہ بھی,1
غربت میں خوش,1
غربت کی شکایت,1
عشق اب ہوس,1
غم جھلملاتی رہی,1
غم سے دل,1
غم روزگار ہوتا,1
غم روزگار تھا,1
غم خوارِ دوست,1
غم خوار جان,1
غم جہاں ہو,1
غم جہاں کا,1
غم تھم گیا,1
غربی گھر میرا,1
غم اُس کو,1
غم اور کیا,1
غم آرزو کریں,1
غلطیہائے عزیزاں خواری,1
غلطی کی کہ,1
غلط ہے جذبِ,1
غلط نہیں ہے,1
غم سے فرصت,1
غم عشق کو,1
غم عشق گر,1
غم فرہاد کئے,1
غم ہستی کا,1
غم ہجراں ہوا,1
غم ہجر سے,1
غم گسار کی,1
غم گسار کوئی,1
غم گسار چلے,1
غم کی وہ,1
غم کی سرداری,1
غم کہ میری,1
غم کوئی عمرِ,1
غم ِ دل,1
غم نہیں دینگے,1
غم نہ کرنا,1
غم میرا نہ,1
غم مقامات آہ,1
غلط تھا اے,1
غلط بینی ہے,1
غلط بھی نہیں,1
غریبی کا تماشا,1
غریباں کا ہنوز,1
غریب کا بختِ,1
غریب سہی تمہارے,1
غریب سمجھ رہے,1
غریب اگرچہ ہیں,1
غریب الدیار ہوں,1
غرورِ عز و,1
غرور عشق کا,1
غرور عز و,1
غرور تھا قاصد,1
غرقِ دریا نہ,1
غرق مے ناب,1
غرق دریا نہ,1
غرض نشاط ہے,1
غرض مجھ کو,1
غریبی سے ڈالیے,1
غزال ھے وحشت,1
غلط آہنگ بھی,1
غزل اپنی مجھے,1
غلتیدنِ بِسمل پسند,1
غلتیدن بسمل پسند,1
غلامی کیا ہے,1
غلامی میں زرہ,1
غلاموں کی بصیرت,1
غلاف یہ اتفاق,1
غفلت پر اسد,1
غفلت نگۂ شوق,1
غفلت میں ہے,1
غصۂ کم فرصتیِ,1
غزنوی میں تڑپ,1
غزلخواں ہو گئیں,1
غزل کچھ اور,1
غزل لکھوائی ایک,1
غزل خواں ہے,1
غالب تو اے,1
غالب تجھے ہم,1
غالب تجھے وہ,1
عصا نہ ہو,1
عظمت کی داستاں,1
عطا ہو ایسی,1
عطا کی ہے,1
عضوِ تن جوں,1
عضو عضو جوں,1
عضو جوں زنجیر,1
عصاۓ خضر صحراۓ,1
عصا بلند موقوف,1
غالب بسانِ دشتِ,1
عشوہ و ادا,1
عشق ہے مرگ,1
عشق گر نہ,1
عشق کے پروانے,1
عشق کے قابل,1
عشق کے امتحاں,1
عشق کی غارت,1
عفو بندہ نواز,1
عقدہٴ مشکل پسند,1
عقدۂ مشکل پسند,1
عقل کو تنقيد,1
علی بہادرِ عالی,1
علم ہے سوز,1
علم کہ کشتی,1
علم چارہ گر,1
علم و عرفاں,1
علم میں دولت,1
علم بلند ہے,1
علاوہ عید کے,1
علامہ اقبال بندگی,1
علاج ضعف یقیں,1
علاج شمع ہر,1
علائیؔ نے غزل,1
عقیدہ ہے بقولِ,1
عقوبت کے واسطے,1
عقل کو سمجھا,1
عشق کی خانہ,1
عشق کی بہار,1
عشق کی انتہا,1
عشق میں رہیں,1
عشق منت کش,1
عشق غالب مقدر,1
عشق عمر کٹ,1
عشق عشق ہے,1
عشق سے نہیں,1
عشق سے طبعیت,1
عشق سامانِ صد,1
عشق خلل ہے,1
عشق جب سر,1
عشق تو ہے,1
عشق بھی ہو,1
عشق بتاں سے,1
عشق بادۂ مرد,1
عشق اے بے,1
عشق اگر نہ,1
عشق میں بیدادِ,1
عشق میں کی,1
عشق کا راہی,1
عشق نبرد پیشہ,1
عشق کا راز,1
عشق کا بانکپن,1
عشق کا اس,1
عشق پرُ عربدہ,1
عشق پر زور,1
عشق پر اعمال,1
عشق و پاسِ,1
عشق و وفا,1
عشق و ناگزیرِ,1
عشق و نا,1
عشق و مزدوریِ,1
عشق و ادب,1
عشق نے نکما,1
عشق نے مجھ,1
عشق نے بساط,1
علی سے آ,1
علی مرحبا کہیں,1
علی پیشوا کہیں,1
غائبانہ کیا غم,1
عین فطرت ہے,1
عیش ہے مانا,1
عیش کہ گھر,1
عیش کو صبح,1
عیش تجمل حسین,1
عیش بے پردا,1
عیسی نہ ہوا,1
عید کے ملتی,1
عہدِ ہجر و,1
عہد وفا کیا,1
عہد وفا آخر,1
عہد میں اس,1
عہد عتیق مرے,1
عہد شکن تو,1
عہد شباب شعور,1
عیوبِ برہنگی میں,1
غارت گری سے,1
عکس فروش و,1
غاروں میں نظر,1
غالب بس پہلے,1
غالب برا نہ,1
غالب باج خواہ,1
غالب اکثر لوگ,1
غالب اپنا یہ,1
غالب اسیری میں,1
غالب اس نے,1
غافل ہوا نہ,1
غافل گرمیٔ بزم,1
غافل کہ ایک,1
غافل نہیں رہا,1
غافل نہ رہے,1
غافل تجلی عین,1
غافل از معنی,1
غازی کا شکایت,1
عکسِ رخ سہی,1
عکس رخ سہی,1
علی کہ شمعِ,1
عمرِ َوَرع بار,1
عمر کے ہر,1
عمر کہاں دیکھیے,1
عمر کٹ نہیں,1
عمر نہ ملے,1
عمر نازِ شوخیِ,1
عمر سے آیا,1
عمر سات دن,1
عمر رفتہ ترا,1
عمر خمار تھا,1
عمر جاوداں کے,1
عمر بے مطلب,1
عمر بھر یوں,1
عمر اثر ہوتے,1
علی کے قدم,1
علی کے بعد,1
عمرِ عزیز صرف,1
عمل آپ بھی,1
عکس تیرا ہی,1
عمل آگہی غافل,1
عِلم و حِکمت,1
عوض فردوس ملے,1
عنواں کئے ہوے,1
عنواں سمجھا یک,1
عنواں اٹھایئے گر,1
عنقا پہ رنگِ,1
عندلیبِ گلشنِ نا,1
عنبریں کیوں ہے,1
عنبر بارِ دوست,1
عنایت کی نظر,1
عناں گیختہ دریا,1
عناد پیادہ لے,1
عمل کچھ نھیں,1
عمل کا سا,1
عمل پیدا نے,1
صقیلِ آئینہ ہنوز,1
صفحۂ آئنہ جولاں,1
خوشا کہ آج,1
شادی ہے شعر,1
شافعِ روزِ جزا,1
شاعری کیا ہے,1
شاعری کا انداز,1
شاعری انکی ادب,1
شاعر کی نوا,1
شاعر تجھ سا,1
شاعر بنا ہے,1
شادی بہم ہمیں,1
شاہِ سلیماں جاہ,1
شاد ہے دیدۂ,1
شاد نہیں تم,1
شاخ یقیں نمناک,1
شاخ گل کے,1
شاخ ء شجر,1
سےگلا نہ ہوا,1
سےکچھ دور نہیں,1
شام فراق ساز,1
شام فراق میں,1
شام میں اے,1
شام وہ کیسے,1
شاہوں کی چوکھٹ,1
شاہوار کر نغمۂ,1
شاہنشاہ میں اشعار,1
شاہدِ ہستیِ مطلق,1
شاہد ہے میرے,1
شاہد و مشہود,1
شاہبازی کا قلندر,1
شاہ کو دعا,1
شاھین کی پرواز,1
شانہ کشِ گفتگو,1
شان میں کیسے,1
شان سکندری کیا,1
شان خداوندی تیرے,1
شامل آئے سامنا,1
شامت آئی اٹھا,1
سےعلم جو دے,1
سےرکھ کر محروم,1
سےدور کردیا جائے,1
سے ہیں بہ,1
سے ہوں نا,1
سے ہوسِ یار,1
سے ہوتے ہیں,1
سے ہواے کشتِ,1
سے ہوا ہے,1
سے ہوا لبریز,1
سے ہو گیا,1
سے ہو نہیں,1
سے ہو نہ,1
سے ہو غربت,1
سے ہو ظلمت,1
سے ہو جز,1
سے ہو آغاز,1
سے ہمیں حاصل,1
سے ہم گزر,1
سے ہوں پیچ,1
سے ہیں بیگانے,1
سے یہی حوریں,1
سے ہیں زیادہ,1
سے یہ کیا,1
سے یار تھے,1
سے ہے ہر,1
سے ہے مے,1
سے ہے لا,1
سے ہے غرض,1
سے ہے شبنم,1
سے ہے سوزِ,1
سے ہے سر,1
سے ہے زلیخا,1
سے ہے تیرا,1
سے ہے اگر,1
سے ہے آوارۂ,1
سے ہیں کہ,1
سے ہیں مجبور,1
شاہيں کا جہاں,1
شاہکار ہے اقبال,1
شرارے تمدن کو,1
شبستان سمجھا تھا,1
شبِ فراق سے,1
شبِ غم بری,1
شبنمِ خرشید دیدہ,1
شبنمستاں کا مری,1
شبنم گداز آئنۂ,1
شبنم کو فنا,1
شبستاں کی شبِ,1
شباب کے ساتھ,1
شاہی و خسروی,1
شباب شعور و,1
شب ہوئی پھر,1
شب ہر گھڑی,1
شب ہجراں ہمارے,1
